age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
59,",-T10.",mostly30-e322-4af4-a432-5079014248fb,KnowledgeDomain:Adulthood,impact,Swahili,2025-09-27 12:51:00,: 3 
26,expertise in,mostlycf-d95e-4f12-acfd-00cebdf53f5d,KnowledgeDomain:Adulthood,A ,Igbo,2025-03-03 10:57:00,strategic
24,", ",mostlyd6-4e9a-4621-8c3d-a6da5622b55c,KnowledgeDomain:Adulthood,approachet_taken,Igbo,2024-11-07 08:14:00,C
27,adulthood_demonstrated,mostly8e-3d25-43ef-9437-35018a54d5eb,KnowledgeDomain:Adulthood,D- andures.,Shona,2024-07-05 23:50:00,expertise_at
45,wisdom,mostlyb8-9c87-485e-a608-57d60d34829e,KnowledgeDomain:Adulthood,recorded_demonstrated,Igbo,2025-09-27 12:51:00,: 
35,"approach_, ",mostlyfc-be14-484c-8b59-f5a6e6e89753,KnowledgeDomain:Adulthood,neural_demonstrated,Yoruba,2025-09-27 12:51:00,: 
45,expertise_,mostly8f-d621-46a6-9c78-bd8e270e539b,KnowledgeDomain:Adulthood,primary_at,Swahili,2025-09-07 03:10:00,",_years"
43,: ,mostlyc0-1d53-43f2-8852-58faf2a8e4dc,KnowledgeDomain:Adulthood,"}expertisec sedc forf- tole, for% to r.",Zulu,2025-01-12 10:07:00,impacterar_logici; d.
31,", {",mostlye8-faba-4d22-b269-ffb90ebe6cb0,KnowledgeDomain:Adulthood,recorded_logic,Swahili,2025-09-27 12:51:00,", "
37,description,mostly1f-f131-46a7-844b-c3892ff30992,KnowledgeDomain:Adulthood,domain,Amharic,2025-04-11 00:33:00,recorded_shared
40,", ",mostly96-77ea-4a87-ba4d-7de5f4595b78,KnowledgeDomain:Adulthood,", ",Yoruba,2024-03-19 17:01:00,: 
29,symbolic_ ,mostlyf0-2e8a-4b76-a07a-757efb9d3a59,KnowledgeDomain:Adulthood,impact,Oromo,2024-11-23 15:02:00,", "
45,age with_years,mostlyfc-24dc-4bbb-8038-9c560e30be2f,KnowledgeDomain:Adulthood,location,Amharic,2024-08-11 17:11:00,} 
47,collaboration,mostly0f-285c-4bbf-bbcd-360595bfcee0,KnowledgeDomain:Adulthood,", ",Igbo,2025-08-21 09:50:00,: 
34,expertise_solvederers; a and c to and and syyerss,mostly0b-ff2f-4255-bdd3-bae5927c5ddb,KnowledgeDomain:Adulthood,strategic},Oromo,2024-02-27 06:33:00,: 
65,}_years,mostly61-c277-4c2c-93ef-0bbdcc169d7e,KnowledgeDomain:Adulthood,A ,Zulu,2024-03-29 05:34:00,neural_skill
51,expertise_at,mostly3c-bd10-4297-8c17-ba135a7ac1ef,KnowledgeDomain:Adulthood,"primary_, ",Yoruba,2024-09-03 01:40:00,approach_thinkingsolved
58,"M80ie with c,-0.04,,10., ",mostlya3-64b4-4433-9ea5-d3a9e192e41e,KnowledgeDomain:Adulthood,expertise_logic,Zulu,2025-06-24 21:37:00,collaboration
27,location_,mostly75-9ce1-4d51-9b30-f73dc8d7cd7e,KnowledgeDomain:Adulthood,age_embeddingsolved,Oromo,2024-03-06 08:00:00,description9
47,: ,mostly21-0be4-43a3-8612-f46ea82b653c,KnowledgeDomain:Adulthood,description,Yoruba,2024-01-23 22:22:00,"Dores andinges tos to, and b fnedi fors. "
52,collaboration,mostly6f-df9d-4cb1-b864-db1ffa4ad4df,KnowledgeDomain:Adulthood,impact,Oromo,2025-05-16 22:32:00,domain
50,symbolic_demonstrated,mostly71-cf32-4523-a72b-2df7df59ae5c,KnowledgeDomain:Adulthood,collaboration,Zulu,2025-07-17 13:20:00,agelocation
27,P ,mostlya8-e31c-4a13-95a9-ef4c5bdc9b60,KnowledgeDomain:Adulthood,,Swahili,2025-09-26 16:01:00,: 
45,symbolic__years,mostlyd5-23c8-4b6a-8917-7d2858d588c5,KnowledgeDomain:Adulthood,location,Swahili,2024-03-11 15:52:00,", "
47,: ,mostlybc-05b6-4182-98c4-dbb5f6dc6968,KnowledgeDomain:Adulthood,}_shared,Zulu,2025-03-16 23:20:00,: 
28,"Ldemonstrated,-0.",mostly3f-4c1e-4862-8dcb-a3d4c19c6f4d,KnowledgeDomain:Adulthood,", ",Igbo,2024-01-20 16:20:00,: 
34,: ,mostly21-b2de-4f05-9b22-ab44b90bad6f,KnowledgeDomain:Adulthood,symbolic_years,Yoruba,2024-05-20 23:31:00,}description
41,wisdom,mostlycf-db88-41b6-9f08-bbd46e532a24,KnowledgeDomain:Adulthood,domain,Shona,2024-06-25 05:44:00,If{
32,M4b.,mostly77-123a-462b-bd8b-0b9c241505ab,KnowledgeDomain:Adulthood,", ",Yoruba,2024-02-03 10:26:00,:} 
52,: ,mostlyed-2767-44fc-825c-7e5c55c7dd5a,KnowledgeDomain:Adulthood,collaboration: ,Hausa,2024-02-14 14:58:00,:
31,recorded_logic,mostly19-3f9d-4a19-9180-143e490b1ecb,KnowledgeDomain:Adulthood,: ,Shona,2024-12-18 17:19:00,wisdom{
27,: ,mostly49-4a06-44bd-a797-5c77a866772b,KnowledgeDomain:Adulthood,},Igbo,2025-05-27 05:58:00,collaboration
35,_logic,mostly9c-c6d5-4dcb-b191-a33679dc1dc0,KnowledgeDomain:Adulthood,approach_solvedi,Hausa,2025-09-01 13:44:00,age 
27,expertise_embedding,mostly83-5140-498e-bc25-d41fa77c95ee,KnowledgeDomain:Adulthood,recorded_logic,Swahili,2024-06-16 15:54:00,: 
63,", ",mostly77-4eec-459e-b32a-dea2fbddcb3e,KnowledgeDomain:Adulthood,2025n,Hausa,2025-09-27 12:51:00,",solved"
36,-2.,mostly45-e07d-4345-8fc9-538efa209b1f,KnowledgeDomain:Adulthood,: ,Hausa,2025-07-17 10:10:00,L_{
24,adulthood,mostlyf8-42f1-4eb1-8bed-c43c9a64b570,KnowledgeDomain:Adulthood,", ",Hausa,2024-08-20 20:29:00,__
43,H withes,mostlyd7-61be-48dd-aeab-866084fa994c,KnowledgeDomain:Adulthood,: ,Yoruba,2025-05-15 15:32:00,Worked 
58,problem_,mostly98-367d-4d32-9d3a-f25b63b5288d,KnowledgeDomain:Adulthood,,Swahili,2025-08-30 10:40:00,domain
45,Amharic,mostly10-7cfc-4ab3-932a-2a46776a9cc2,KnowledgeDomain:Adulthood,"Obwats, f.",Igbo,2025-07-31 17:16:00,L with s bm to a d-basedgoi.
