activity_type,age_months,age_years,context,description,developmental_milestone,emotional_development,id,labels,lesson_learned,location,name,object,object_type,predicate,primary_language,proverb_or_wisdom,recorded_at,relationship_strength,social_context,subject,subject_type,symbolic_logic,symbolic_representation,temporal_aspect
,,,,",embedding",,,mostly6f-6a22-4bf9-abf6-38cf21a9cd64,KnowledgeDomain:RealLife,,"Wa wa-, ",,,,,Yoruba,,2025-04-16 08:45:00,,,,,description,,
,,,,"transferable-.9-1.050,-088-0.032409,0.,1.04,0.23T1908},1.0489, ",,,mostly37-a4e0-4b15-a79c-40de20bb1655,KnowledgeDomain:RealLife,,: ,,,,,Oromo,,2024-11-29 03:09:00,,,,,"scenario1, ",,
,,,,U,,,mostly48-f549-4ee2-8f7c-b5cc652287e7,KnowledgeDomain:RealLife,,location,,,,,Amharic,,2025-09-26 02:57:00,,,,,setting,,
,,,,",location",,,mostly04-545a-4aa0-9ab4-c70869e12467,KnowledgeDomain:RealLife,,location,,,,,Amharic,,2024-07-17 21:51:00,,,,,outcome,,
,,,,solution_insight,,,mostly47-f085-4ec0-821b-84c2756c6eb9,KnowledgeDomain:RealLife,,D,,,,,Zulu,,2024-02-27 19:20:00,,,,,environment_embedding,,
,,,,"Uu, ",,,mostly03-7209-4d94-9e05-33785a0df300,KnowledgeDomain:RealLife,,", ",,,,,Amharic,,2025-07-14 03:10:00,,,,,2025,,
,,,,U-Tlanguage.,,,mostly3e-a264-448d-b635-9fd931791c0f,KnowledgeDomain:RealLife,,real,,,,,Zulu,,2024-04-28 04:15:00,,,,,If ,,
,,,,M{,,,mostlybf-d617-4fea-aad9-c37c5a3975c8,KnowledgeDomain:RealLife,,Ku_applied.08-,,,,,Swahili,,2024-03-22 00:52:00,,,,,:used,,
,,,,: {,,,mostlya4-8ba1-46a8-af6e-80a8b1101269,KnowledgeDomain:RealLife,,real_,,,,,Oromo,,2024-08-19 15:00:00,,,,,"neural_appliedili mrsko,- i.06o1 na na i kwa nau u za ya. mti wa u nasa ya.: ",,
,,,,challenge_logic,,,mostlycf-9b31-4079-9498-917142acfb4e,KnowledgeDomain:RealLife,,", ",,,,,Yoruba,,2025-09-13 12:15:00,,,,,neuraln__at,,
,,,,scenario_applied,,,mostly3a-e3ba-4b44-93d9-cfd05867b9c8,KnowledgeDomain:RealLife,,"}used,-.",,,,,Igbo,,2024-02-05 08:17:00,,,,,setting{,,
,,,,Igbozi m wa wa naa kuin kwam.,,,mostly5d-3677-43a8-900d-95646ed8c1c1,KnowledgeDomain:RealLife,,location,,,,,Zulu,,2024-10-14 08:32:00,,,,,scenario_life,,
,,,,Ku wa{,,,mostly92-9ac7-4b71-b866-96b82ad05d40,KnowledgeDomain:RealLife,,"2024-T0710.158,--0.60.3., ",,,,,Zulu,,2025-09-18 06:16:00,,,,,real_,,
,,,,S kut wa na wa m {,,,mostly20-de9e-4c10-a804-fffd0fbf5ffb,KnowledgeDomain:RealLife,,recorded_kadomain,,,,,Yoruba,,2024-01-05 00:22:00,,,,,,,
,,,,"primary, ",,,mostlyb8-4645-4e73-9e2f-ae82d546d962,KnowledgeDomain:RealLife,,", at",,,,,Shona,,2024-01-21 05:24:00,,,,,urban,,
,,,,: ,,,mostlycf-62ca-44e3-a14b-62f98c2c4b70,KnowledgeDomain:RealLife,,", {",,,,,Hausa,,2024-07-08 00:00:00,,,,,scenario_at,,
,,,,,,,mostly2d-93c5-4877-8cfd-1358253eaa81,KnowledgeDomain:RealLife,,: ,,,,,Shona,,2025-09-26 02:57:00,,,,,: ,,
,,,,solution,,,mostlyd3-78b1-46dd-ad4a-c6309173a6d2,KnowledgeDomain:RealLife,,resources_life,,,,,Hausa,,2025-04-14 04:05:00,,,,,"-0.06,-0.-T500,17.T, ",,
,,,,neural_language,,,mostly6e-0cab-4b85-9f15-412ea30b682e,KnowledgeDomain:RealLife,,M kwa,,,,,Oromo,,2025-05-05 11:41:00,,,,,2024 ,,
,,,,Ma,,,mostly6c-df65-49a2-ac4e-94559d6fff3a,KnowledgeDomain:RealLife,,rural,,,,,Yoruba,,2025-04-17 17:29:00,,,,,transferablescenario_language,,
,,,,M,,,mostly20-8954-46c6-8046-1996b45edc63,KnowledgeDomain:RealLife,,symbolic_,,,,,Igbo,,2024-08-26 20:49:00,,,,,"Aku}ri, zia wa wa ka ama-0.",,
,,,,,,,mostly28-67e5-4db2-9d8e-a6836d0a5bf6,KnowledgeDomain:RealLife,,symbolic_used,,,,,Oromo,,2025-01-04 18:54:00,,,,,", ",,
,,,,symbolic,,,mostlyd1-f113-48fa-8986-88e1db8ed4f3,KnowledgeDomain:RealLife,,N,,,,,Yoruba,,2024-09-27 03:43:00,,,,,Kuat.08 ,,
,,,,Urecorded_insight,,,mostlyc5-5c10-443c-aec4-b969c67c9c2e,KnowledgeDomain:RealLife,,D{,,,,,Yoruba,,2025-07-17 15:07:00,,,,,,,
,,,,recorded_at,,,mostly40-2890-4ffc-91ce-cfcdcb3974e5,KnowledgeDomain:RealLife,,: ,,,,,Shona,,2024-04-13 16:09:00,,,,,transferable_applied,,
,,,,M,,,mostly19-f633-42ec-a64c-a05af757a957,KnowledgeDomain:RealLife,,,,,,,Zulu,,2024-06-12 08:15:00,,,,,location,,
,,,,description,,,mostlybb-9941-499d-a1fa-32e27e704436,KnowledgeDomain:RealLife,,solution_logic,,,,,Igbo,,2024-04-19 01:11:00,,,,,education,,
,,,,,,,mostlycc-09cf-4a4d-9d4c-666ddcf7c35b,KnowledgeDomain:RealLife,,", ",,,,,Igbo,,2025-09-26 02:57:00,,,,,A vya wa m.,,
,,,,description,,,mostlydd-ce62-422d-848d-3694c9cdb6d6,KnowledgeDomain:RealLife,,description,,,,,Oromo,,2025-01-05 16:49:00,,,,,setting,,
,,,,description,,,mostlye2-ac7f-4af7-81b2-e28f3d2ef356,KnowledgeDomain:RealLife,,"symbolic-0.,54826,- ya.3, na00",,,,,Yoruba,,2025-07-10 17:10:00,,,,,", ",,
,,,,2024_used,,,mostly26-9d09-4148-b096-6ad3eefcb85f,KnowledgeDomain:RealLife,,primary_e,,,,,Amharic,,2024-02-13 22:36:00,,,,,solutionIfum na0 kwa na kuem.,,
,,,,,,,mostlyc1-990e-4f77-be65-305b38e959b0,KnowledgeDomain:RealLife,, ,,,,,Amharic,,2024-05-19 05:14:00,,,,,", ",,
,,,,scenario_logic,,,mostlyfe-5441-46c1-985d-716682ff2467,KnowledgeDomain:RealLife,,: ,,,,,Amharic,,2025-09-26 02:57:00,,,,,: ,,
,,,,"M-1,-0.",,,mostly78-00c9-429f-afc9-c39f0df65632,KnowledgeDomain:RealLife,,: ,,,,,Oromo,,2025-08-08 01:36:00,,,,,If ,,
,,,,resourceslife-_language,,,mostly8d-c341-4f00-a064-2f7c96abfd61,KnowledgeDomain:RealLife,,A,,,,,Amharic,,2024-07-13 03:51:00,,,,,A,,
,,,,",0.023",,,mostlyc2-f95b-418c-8c26-42adfc315d26,KnowledgeDomain:RealLife,,solution_faced,,,,,Yoruba,,2024-06-04 17:36:00,,,,,",0.7,--0.-045.23.: ",,
,,,,real_language,,,mostly3a-f87d-49e0-b551-d8927dda37b4,KnowledgeDomain:RealLife,,"20241,01.76,1-9072,-0.1891.81-159,-0.041605,142,-0.,2,-0.-27,0.49,-0.9,0.-53,0.76-2,0.230,215,.9.06-T8,1.177.,0.284,-0_03,1.1957,00.03, wa-0.",,,,,Amharic,,2025-05-10 09:21:00,,,,,symbolic_logic,,
,,,,symbolic_domain{,,,mostly13-77b4-428e-a815-5bb7c07af867,KnowledgeDomain:RealLife,,finance,,,,,Shona,,2024-12-22 13:22:00,,,,,,,
,,,,"Ma uta metili, na ya ki",,,mostly13-06ad-4a98-82d7-ffdee7f588c1,KnowledgeDomain:RealLife,,solution_insight,,,,,Shona,,2024-02-12 23:07:00,,,,,: ,,
,,,,} ,,,mostly1c-72ae-40fe-a704-35f6096ede69,KnowledgeDomain:RealLife,,resources,,,,,Swahili,,2025-09-26 02:57:00,,,,,description,,
,,,,neural_at,,,mostly7d-5e53-4ab1-8d15-bf1f9cc5b827,KnowledgeDomain:RealLife,,symbolic,,,,,Igbo,,2024-08-03 17:39:00,,,,,resourcesatee.,,
,,,,K,,,mostly17-6cd5-4507-b69c-9513b401717e,KnowledgeDomain:RealLife,,: ,,,,,Igbo,,2024-04-25 08:21:00,,,,,: life,,
,,,,primaryat,,,mostlya9-c0b3-49c0-9f54-f8c347309036,KnowledgeDomain:RealLife,,recorded_language,,,,,Shona,,2025-03-08 17:02:00,,,,,transferable_insight,,
,,,,: {,,,mostly92-f202-4454-94da-4fafd12b4e52,KnowledgeDomain:RealLife,,"rural,",,,,,Yoruba,,2024-05-21 16:18:00,,,,,symbolic_insight,,
,,,,neural_embedding,,,mostlye0-fdab-49dc-9beb-1bc368ff5269,KnowledgeDomain:RealLife,,M kwaru ya nain kwa a na m vya wa vifaa wa mika ki u mioli,,,,,Shona,,2024-11-22 00:26:00,,,,,: ,,
,,,,Zulu,,,mostlyeb-5f5f-452d-aa82-9dd6732e170a,KnowledgeDomain:RealLife,,Ifku,,,,,Amharic,,2025-07-20 15:02:00,,,,,"solution, ",,
,,,,neural_logic,,,mostlyde-803b-4242-ac2f-9da20eff4f5f,KnowledgeDomain:RealLife,,"-1.07,--0.0.17T3,-0.9,-02160.70509,4:1.,7.48, ",,,,,Zulu,,2025-07-16 12:23:00,,,,,", ",,
,,,,recorded__insight,,,mostly96-659a-44c8-af66-91c2c2903b5f,KnowledgeDomain:RealLife,,solution_: ,,,,,Igbo,,2024-11-14 06:40:00,,,,,"B vya21.58,-0.6,-0.36,-1.7,0.580658,1 waT0.27,0 {",,
,,,,solution,,,mostly12-a5ce-455b-9cbe-e721087375c0,KnowledgeDomain:RealLife,,2024_insight,,,,,Igbo,,2024-01-16 06:04:00,,,,,"Kia wa mi yarim, ku kwa na",,
,,,,outcome ,,,mostly84-3575-4f06-8935-be9a21e6b9a2,KnowledgeDomain:RealLife,,_faced,,,,,Swahili,,2024-12-18 15:22:00,,,,,transferable,,
,,,,"2025-0.368,05.-160070.3,-2-0.3,-0.4,-0.566.,, ya-0.1315-0.7-,-0.087,,_0.56, ",,,mostlyaa-b740-4b46-a518-a4a6b92204d4,KnowledgeDomain:RealLife,,setting,,,,,Shona,,2025-07-26 02:50:00,,,,,symbolic_: ,,
,,,,If_faced ya,,,mostly83-387a-45a9-b8da-709fed63c20f,KnowledgeDomain:RealLife,,S_,,,,,Shona,,2025-03-07 23:24:00,,,,,solutionscenario_insight,,
,,,,Ulife,,,mostly92-8447-4663-9e8d-81d885703ed8,KnowledgeDomain:RealLife,,location ,,,,,Igbo,,2024-04-21 06:35:00,,,,,coastal,,
,,,,solution,,,mostly55-d9e3-46c6-b762-4d34c26d1387,KnowledgeDomain:RealLife,,", ",,,,,Hausa,,2024-03-27 07:25:00,,,,,,,
,,,,resources_used,,,mostly36-f1ed-482c-8948-7b6fa24a09e0,KnowledgeDomain:RealLife,,healthcare_applied,,,,,Amharic,,2024-06-07 21:36:00,,,,,rural,,
,,,, ,,,mostly58-f886-48a4-8f2c-f73cb7bfba6c,KnowledgeDomain:RealLife,,: ,,,,,Igbo,,2025-02-08 23:50:00,,,,,setting,,
,,,,: ,,,mostlyb5-6806-4186-9a46-a5fc43e4e508,KnowledgeDomain:RealLife,,: ,,,,,Hausa,,2024-06-17 08:25:00,,,,,transferable_at,,
,,,,2024_languagelocation,,,mostlya4-155d-44be-a5a6-e42010c2dfac,KnowledgeDomain:RealLife,,real_used,,,,,Hausa,,2025-03-05 15:43:00,,,,,"urban0.,006.036,0800",,
,,,,"primary, ",,,mostly6e-c82d-461d-8e8f-9c0d7fa70a06,KnowledgeDomain:RealLife,,: ,,,,,Igbo,,2024-09-09 19:46:00,,,,,:  ,,
,,,,resourcesinsight-8,,,mostly88-6cef-4ba4-9cb6-65f5719749f1,KnowledgeDomain:RealLife,,neural_at} ,,,,,Igbo,,2024-08-13 04:14:00,,,,,If ,,
,,,,_used,,,mostly30-1056-4037-84b7-4e9fb54cb062,KnowledgeDomain:RealLife,,", ",,,,,Hausa,,2025-06-02 15:24:00,,,,,K wa wa mi wa kua,,
,,,,", ",,,mostly6a-35f9-4c34-bb17-d95ce0b017b2,KnowledgeDomain:RealLife,,resources_logic,,,,,Igbo,,2024-03-26 06:15:00,,,,,_,,
,,,,: {,,,mostly2a-fd81-40bc-9a7e-0d5f3975cffb,KnowledgeDomain:RealLife,,", ",,,,,Hausa,,2025-09-26 02:57:00,,,,,:00,,
,,,,scenario_logic,,,mostly5b-92ff-41de-a789-1ed6c90c9409,KnowledgeDomain:RealLife,,primary ,,,,,Oromo,,2024-06-08 04:29:00,,,,,S,,
,,,,,,,mostly5c-8fb1-4aea-9206-11edb3dd0bcd,KnowledgeDomain:RealLife,,} ,,,,,Igbo,,2024-05-06 17:30:00,,,,,: ,,
,,,,scenario_language,,,mostly7a-84e0-430b-b3dd-ef03bb844c5b,KnowledgeDomain:RealLife,,urban,,,,,Igbo,,2024-09-23 19:34:00,,,,,"Mku:0.06826, ",,
,,,,neural_logic,,,mostlyd4-a675-4289-9451-2a9180a3497c,KnowledgeDomain:RealLife,,neural_: ,,,,,Amharic,,2024-07-04 19:47:00,,,,, ,,
,,,,If,,,mostly6a-564a-4500-a3a5-5a32be0afac2,KnowledgeDomain:RealLife,,scenario ,,,,,Igbo,,2025-03-18 08:48:00,,,,,solution_language,,
,,,,Ifdomain,,,mostlyba-c264-4143-a351-d5b4517141ac,KnowledgeDomain:RealLife,,solution__life,,,,,Igbo,,2024-07-11 02:22:00,,,,,S_i,,
,,,,: ,,,mostly0c-543a-47e7-a025-fb47935384db,KnowledgeDomain:RealLife,,", {",,,,,Igbo,,2024-02-17 05:48:00,,,,,A,,
,,,,outcome_,,,mostly61-006c-4077-b8fe-027e72a41f04,KnowledgeDomain:RealLife,,: ,,,,,Oromo,,2024-09-17 05:36:00,,,,,description,,
,,,,healthcare_used-o:- ,,,mostly8c-a8ec-447f-a3fe-978589846260,KnowledgeDomain:RealLife,,A,,,,,Igbo,,2024-07-10 08:43:00,,,,,solution_,,
,,,,", ",,,mostly40-66bd-4820-8b74-53b045b0378b,KnowledgeDomain:RealLife,,primary_,,,,,Oromo,,2025-05-17 18:47:00,,,,,} wa,,
,,,,}_life,,,mostly8c-e56d-432f-ae21-13154d9cb886,KnowledgeDomain:RealLife,,,,,,,Igbo,,2025-06-22 09:14:00,,,,,} ,,
,,,,", ",,,mostly0a-e5f8-4bc0-8369-94d083bb1117,KnowledgeDomain:RealLife,,solutionrecorded_ ya_life,,,,,Oromo,,2024-07-19 14:34:00,,,,,outcome,,
,,,,setting,,,mostly68-55c5-4d37-b0ad-0362689149f8,KnowledgeDomain:RealLife,,Ifapplied,,,,,Oromo,,2025-08-08 16:59:00,,,,,,,
,,,,:at,,,mostlybe-9bf1-4891-a56c-29345da0405e,KnowledgeDomain:RealLife,,} ,,,,,Amharic,,2024-01-21 19:58:00,,,,,", ",,
,,,,", ",,,mostlyda-4feb-4bef-9038-bd3883708bfa,KnowledgeDomain:RealLife,,setting,,,,,Igbo,,2024-09-08 08:14:00,,,,,neural00,,
,,,,,,,mostly10-65fe-4854-b56e-6e6f98053efd,KnowledgeDomain:RealLife,,neural_embedding,,,,,Igbo,,2024-01-24 11:08:00,,,,,educationnziin ya,,
,,,,resources_embedding,,,mostlya6-e64b-4ac8-ae35-939053fe9925,KnowledgeDomain:RealLife,,}: ,,,,,Yoruba,,2024-12-10 02:32:00,,,,,: ,,
,,,,urban,,,mostlyfe-53bd-4010-a0db-326c3ebab33d,KnowledgeDomain:RealLife,,neural_,,,,,Oromo,,2024-02-04 11:10:00,,,,,Ifa.,,
,,,,: ,,,mostly12-7e53-4d3d-9786-7055a75244d2,KnowledgeDomain:RealLife,,"transferable, ",,,,,Swahili,,2024-03-20 07:45:00,,,,,descriptione ,,
,,,,resources_insight,,,mostly23-db2c-49cd-8357-8df733d9f6f7,KnowledgeDomain:RealLife,,scenario,,,,,Hausa,,2025-02-08 21:30:00,,,,,real_a kwa,,
,,,,primary,,,mostlyad-3e78-4ae1-a92b-4d9a76309d96,KnowledgeDomain:RealLife,,: ,,,,,Igbo,,2024-11-06 06:09:00,,,,,"2025-0.970005,,-T00.",,
,,,,If,,,mostly53-c016-4cda-a751-c8909befd52b,KnowledgeDomain:RealLife,,description,,,,,Zulu,,2025-09-26 02:57:00,,,,,"If,o",,
,,,,U,,,mostlya3-0b18-4a60-8655-d7441bcfe375,KnowledgeDomain:RealLife,,Ifwa,,,,,Oromo,,2025-01-29 12:51:00,,,,,urban_embedding,,
,,,,", ",,,mostly78-e84f-460b-8c3c-126eaea140c5,KnowledgeDomain:RealLife,,"resourcesatg, ",,,,,Hausa,,2025-04-13 18:33:00,,,,,scenario.,,
,,,,scenario_language,,,mostly68-920a-4c3a-953c-743501d89f8e,KnowledgeDomain:RealLife,,U,,,,,Hausa,,2024-03-02 06:40:00,,,,,description,,
,,,,scenario:00,,,mostly30-5774-4b21-b1a5-0dd8fd9e0c3c,KnowledgeDomain:RealLife,,scenario_ ,,,,,Hausa,,2024-06-14 05:38:00,,,,,: ,,
,,,,environment,,,mostlyb2-f97d-48c0-a877-9415349c97d2,KnowledgeDomain:RealLife,,2025t waanta kwa.,,,,,Zulu,,2024-06-06 19:37:00,,,,,2025: ,,
,,,,D,,,mostlyce-400b-4c92-891f-88205a792d4d,KnowledgeDomain:RealLife,,transferableinsightdomain,,,,,Shona,,2025-02-12 15:09:00,,,,,"real_-, ",,
,,,,"Ukosefu-0..55,-1,-03, ",,,mostlyd7-bc9b-428a-94fc-e4fea06f7ea8,KnowledgeDomain:RealLife,,}language,,,,,Igbo,,2025-01-16 08:14:00,,,,,", ",,
,,,,"--1.266,0.4,0.135,-0.4,113",,,mostly08-0b0c-44d9-9a9f-043ee0984e31,KnowledgeDomain:RealLife,,Murban,,,,,Hausa,,2025-01-27 01:11:00,,,,,_applied,,
,,,,solution_logic,,,mostlya8-9e72-482e-82e1-a659a10fffb0,KnowledgeDomain:RealLife,,: ,,,,,Hausa,,2024-06-17 10:35:00,,,,, ,,
,,,,primary2025T_used,,,mostly82-cc50-48f0-8fce-2a27a5766ad2,KnowledgeDomain:RealLife,,"Mar, ",,,,,Zulu,,2024-09-16 04:27:00,,,,,2025life,,
,,,,D,,,mostly22-d669-49b9-93cd-92f4eac2ec41,KnowledgeDomain:RealLife,,transferable_embedding,,,,,Igbo,,2025-05-11 18:30:00,,,,,primary_domain,,
,,,,challenge_at,,,mostly9b-8afd-438b-8ca9-14281f4fd097,KnowledgeDomain:RealLife,,solution_faced,,,,,Oromo,,2024-08-12 10:07:00,,,,,: ,,
,,,,", ",,,mostlyed-9eaa-4d21-9247-b5b16c94e8b6,KnowledgeDomain:RealLife,,education,,,,,Shona,,2024-06-16 06:51:00,,,,,real_domain,,
,,,,outcome,,,mostly3b-a5ae-407f-b26a-29679803214a,KnowledgeDomain:RealLife,,primary_domain,,,,,Igbo,,2025-03-04 23:57:00,,,,,Kuurban,,
,,,,"If, ",,,mostlybf-1980-441f-8b1d-2dab78b7ce67,KnowledgeDomain:RealLife,,"Snuo,-2 ya ya.",,,,,Zulu,,2025-06-17 22:04:00,,,,,", ",,
,,,,resources_embedding,,,mostlya4-6cd0-4ecd-bd8d-92a4ab6649fe,KnowledgeDomain:RealLife,,urban,,,,,Hausa,,2024-06-14 12:01:00,,,,,-,,
,,,,", ",,,mostly62-e8f3-4597-b23a-d52bba8466e5,KnowledgeDomain:RealLife,,2024_faced,,,,,Zulu,,2024-01-07 14:43:00,,,,,K wae.,,
,,,,resources_logic,,,mostlya5-a787-4a37-96dd-278b7bc2008b,KnowledgeDomain:RealLife,,neural_:0,,,,,Amharic,,2025-09-26 02:57:00,,,,,symbolic_logic,,
,,,,recorded yaati wa yatshaziarkuk,,,mostly89-8095-4f1a-98f8-8af132a51df5,KnowledgeDomain:RealLife,,N,,,,,Swahili,,2025-08-11 02:48:00,,,,,symbolic_logic,,
,,,,resourceslocation.,,,mostly83-3f1a-4db9-b1bc-aec8dcdaf347,KnowledgeDomain:RealLife,,Nka up.,,,,,Oromo,,2025-08-21 14:32:00,,,,,: ,,
,,,,A_,,,mostly6b-b744-49db-948a-b3f290784c28,KnowledgeDomain:RealLife,,location,,,,,Igbo,,2024-05-26 21:51:00,,,,,neural_applied,,
,,,,,,,mostly8c-3af3-4baa-b015-908a643cff21,KnowledgeDomain:RealLife,,: ,,,,,Hausa,,2024-02-02 21:10:00,,,,,"symbolic0.2, ",,
,,,,challenge_language,,,mostly3f-d0c8-4381-b1f1-f48174994660,KnowledgeDomain:RealLife,,,,,,,Shona,,2024-08-04 03:21:00,,,,,I_faced,,
,,,,real_language,,,mostly8e-2b2e-4c2c-8a51-db9ccb0365db,KnowledgeDomain:RealLife,,K m_used,,,,,Oromo,,2024-12-13 21:32:00,,,,,"-0.84,-11.50.5323.,1396.64,00.5,0.36,-1.233, TT",,
,,,,: ,,,mostly39-0082-49d9-b0d3-05cfded95304,KnowledgeDomain:RealLife,,transferable_domain,,,,,Amharic,,2024-11-14 23:49:00,,,,,challenge__at,,
,,,,symbolic__used,,,mostlyea-0365-4490-aa50-d71964e9abe2,KnowledgeDomain:RealLife,,description,,,,,Shona,,2024-01-24 02:43:00,,,,,I_languageembedding,,
,,,,} ,,,mostlyd4-a346-4874-a6b6-a9438ecab146,KnowledgeDomain:RealLife,,Mr,,,,,Zulu,,2025-07-21 12:18:00,,,,,2024e22 wa ma. ya,,
,,,,neuralatka ,,,mostly8c-99fd-4e8b-a4ef-f7024f1da8d5,KnowledgeDomain:RealLife,,primary_insight,,,,,Yoruba,,2024-01-11 05:57:00,,,,,A,,
,,,,locationT,,,mostlyfe-d784-4a6b-ac95-266ec4949c45,KnowledgeDomain:RealLife,,description,,,,,Zulu,,2024-04-16 02:14:00,,,,,,,
,,,,"U0, ",,,mostly7b-4e29-4671-ab00-b6c0262c2d70,KnowledgeDomain:RealLife,, ,,,,,Shona,,2024-02-29 23:43:00,,,,,"Ikiwale,- mot kusla,.",,
,,,,If: ,,,mostly58-c30b-4b3e-a8e0-2b478fafd897,KnowledgeDomain:RealLife,,"2024.0.,0-1.46,-0.07322,270,1.84,0-0504-2.63,3,.,1.,,-i.-0.702,-29..,-0.1.,0,}1.73.",,,,,Zulu,,2024-04-19 01:53:00,,,,,: ,,
,,,,Mi_applied,,,mostly2f-2626-4f10-a534-3b9c98d7f95c,KnowledgeDomain:RealLife,,,,,,,Zulu,,2025-07-10 15:32:00,,,,,"}-122-T.0.905,-0.",,
,,,,scenario_used,,,mostlydd-ddca-4adc-9a52-57dfbccacb58,KnowledgeDomain:RealLife,,outcome,,,,,Hausa,,2025-04-16 13:48:00,,,,,Zulu,,
,,,,rural,,,mostlyd7-1ebe-48bd-8d98-47d8c399d43c,KnowledgeDomain:RealLife,,"2025recordedkuu.,,3 ya",,,,,Igbo,,2025-01-02 05:43:00,,,,,outcome_domain,,
,,,,A ,,,mostly0a-9477-41e5-8253-50f028469cfb,KnowledgeDomain:RealLife,,: ,,,,,Amharic,,2025-07-19 19:23:00,,,,,neural_domain,,
,,,,finance,,,mostlybd-d0e5-439c-9be2-3fa4ab0e85a8,KnowledgeDomain:RealLife,,"M wao,0.23, ",,,,,Oromo,,2025-09-06 23:37:00,,,,,challenge_used,,
,,,,recorded ,,,mostlyb6-eb01-4b1f-b1f2-5b13b2dcf555,KnowledgeDomain:RealLife,,",.",,,,,Amharic,,2024-11-22 16:13:00,,,,,setting,,
,,,,scenario_domainpatat ya naba ma a.,,,mostly1d-8fbd-417f-8739-0f667fa3e2f6,KnowledgeDomain:RealLife,,: ,,,,,Hausa,,2024-07-27 11:37:00,,,,,healthcare_insight,,
,,,,If,,,mostly35-5edf-41cb-a2ad-57fb31b497b8,KnowledgeDomain:RealLife,,primary,,,,,Shona,,2024-08-15 00:25:00,,,,,I,,
,,,,recorded_at,,,mostly50-1e26-42e2-abb7-b542e771dac2,KnowledgeDomain:RealLife,,If,,,,,Amharic,,2025-01-06 15:26:00,,,,,"real_life, ",,
,,,,solution_faced,,,mostly3e-138d-4276-80b6-9735cc21178b,KnowledgeDomain:RealLife,,recorded_language,,,,,Shona,,2025-01-14 21:30:00,,,,,description,,
,,,,setting,,,mostly35-4743-4dda-914a-3631d39abae7,KnowledgeDomain:RealLife,,rural kwa,,,,,Amharic,,2025-02-09 21:26:00,,,,,resources_embedding,,
,,,,: ,,,mostlye9-bfb4-4d0b-af18-ef985879df12,KnowledgeDomain:RealLife,,"K_at,--0.453,,.T-0.12,0.73,0.1,0.379,0.0305-018.04215,-03.6,-14:3",,,,,Igbo,,2025-07-06 00:32:00,,,,,U,,
,,,,,,,mostly45-6071-4682-904c-b7bd1338af22,KnowledgeDomain:RealLife,,: {,,,,,Hausa,,2025-09-13 02:03:00,,,,,"M,ali,- ae1.",,
,,,,"I,-01-1.13,,- T wai",,,mostly51-7db1-4913-95a5-7171ffb300cc,KnowledgeDomain:RealLife,,K,,,,,Igbo,,2024-05-08 22:04:00,,,,,location,,
,,,,resources_domain,,,mostlyd3-4154-4df1-a7e8-6016e137f8e0,KnowledgeDomain:RealLife,,location{,,,,,Yoruba,,2024-08-10 12:43:00,,,,,urban,,
,,,,,,,mostlyd7-7857-4c7c-881e-1eff298db5cb,KnowledgeDomain:RealLife,,", {",,,,,Yoruba,,2024-06-16 12:44:00,,,,,description,,
,,,,B,,,mostlyb3-c0f0-438f-a197-35f68851a5de,KnowledgeDomain:RealLife,,A,,,,,Zulu,,2024-04-23 06:43:00,,,,,M,,
,,,,If00,,,mostly39-8569-40d7-96e4-4d3be8a021ab,KnowledgeDomain:RealLife,,Ma,,,,,Yoruba,,2024-01-17 11:26:00,,,,,"outcomeat wa nliou, zas wa waata ya na na0 kwa na m naaku i wa kuli  ki-me na.",,
,,,,resources_appliedembedding,,,mostlyad-cf24-4200-907d-1ef0f53fb3b5,KnowledgeDomain:RealLife,,description,,,,,Igbo,,2024-09-17 19:45:00,,,,,,,
,,,,"U-0.6, ",,,mostlye0-d69e-4519-a4ad-84a4c79e86ef,KnowledgeDomain:RealLife,,coastal,,,,,Amharic,,2025-02-27 10:22:00,,,,,neural_insight,,
,,,,", ",,,mostlyec-8dd3-46e1-bcb7-79a581c795f6,KnowledgeDomain:RealLife,,recorded_logic,,,,,Zulu,,2024-04-25 01:29:00,,,,,urban,,
,,,,rural,,,mostly48-ab2c-4095-ad47-1140efdb0f78,KnowledgeDomain:RealLife,,2025,,,,,Amharic,,2025-08-19 11:42:00,,,,,challenge_used,,
,,,,symbolic wa,,,mostlyc7-b3ba-4a26-b23d-97d1ba3d4bba,KnowledgeDomain:RealLife,,If,,,,,Igbo,,2025-01-17 22:08:00,,,,,primary,,
,,,,"K,-000.8-.T649657,0.,1.344,1..83,1.741902,-T: ",,,mostly46-288d-4669-afdc-5cb342db4a57,KnowledgeDomain:RealLife,,I ,,,,,Amharic,,2025-09-26 02:57:00,,,,,primary_logic,,
,,,, {,,,mostlyd0-56e7-4f80-a1b0-be892e5cbd99,KnowledgeDomain:RealLife,,"-1 na0,-108.7,0:.T.,-.070.619T-1,0.19,09,--0.",,,,,Swahili,,2024-08-22 17:07:00,,,,,S,,
,,,,",1{",,,mostly2c-fdec-4f2b-a421-c75dbb2257e2,KnowledgeDomain:RealLife,,",0 ",,,,,Igbo,,2025-09-06 03:22:00,,,,,symbolic_,,
,,,,", ",,,mostly3d-4120-4c16-b730-81bab5e7bbe4,KnowledgeDomain:RealLife,,", ",,,,,Igbo,,2024-05-19 12:17:00,,,,,: ,,
