description,id,labels,location,primary_language,recorded_at,symbolic_logic
_domain,mostly84-bc3f-4eb8-ac51-9bce38dde092,KnowledgeDomain:RealLife,A_at,Amharic,2025-03-05 03:27:00,solution_applied
recorded_language,mostly12-a5b1-4bd0-a7ea-c17385f78d5e,KnowledgeDomain:RealLife,primary: ,Oromo,2024-09-22 09:16:00,primary} 
", ",mostly6e-5700-4eae-a4ab-6270c08d2c34,KnowledgeDomain:RealLife,outcome,Zulu,2024-09-19 04:09:00,Kis1.
: ,mostly5f-8223-430e-aed8-209006fffc15,KnowledgeDomain:RealLife,:0.,Hausa,2025-03-02 11:41:00,transferable_language
"2025 ya, ",mostly50-c996-4151-8447-b840bbe25d09,KnowledgeDomain:RealLife,"2025-05 na1,-.0..",Igbo,2025-09-26 02:57:00,A
primaryfaced wa.,mostly4c-8331-4533-833a-c2484ef6a86b,KnowledgeDomain:RealLife,description,Shona,2024-05-21 03:35:00,Sd
setting,mostly34-7d93-4a1e-8290-7c0a953c2dab,KnowledgeDomain:RealLife,":-0 na0.3,1.234,0.",Hausa,2025-08-04 01:14:00,", "
description,mostly45-d58b-4362-b1c5-c1a7dd965e6a,KnowledgeDomain:RealLife,setting,Zulu,2024-06-02 01:04:00,recorded_insight
"Klocation awa,.r, basi ",mostly53-ff0f-4278-9ab6-fb0659b13176,KnowledgeDomain:RealLife,coastalurban,Hausa,2025-08-19 02:00:00,
", Nigeria",mostlye1-e44c-4609-9139-943911f3c192,KnowledgeDomain:RealLife,challenge_atwa,Shona,2025-09-12 01:16:00,challenge{
primary_used ya,mostly08-3fc1-48a1-998e-099b594fc37f,KnowledgeDomain:RealLife,B,Oromo,2025-09-21 08:24:00,resources_applied
outcome,mostlyda-a94b-44eb-b7d4-2ce0fa624ee3,KnowledgeDomain:RealLife,solution_ ai,Amharic,2024-06-08 19:36:00,M ya yaa za na u na kusi ya
"M ig, na, mi wa m ki-ta wa za. ",mostly1a-f317-4132-ad95-6000ad703368,KnowledgeDomain:RealLife,transferable_insight,Zulu,2025-05-08 21:18:00,challenge_language
Ukosefuapplied,mostly88-8472-43fc-85d3-e327a3acbf48,KnowledgeDomain:RealLife,solution_at,Yoruba,2024-05-13 23:05:00,A
: ,mostly58-6633-4520-830c-35e5b5aa41ff,KnowledgeDomain:RealLife,: was,Hausa,2025-08-04 20:36:00,outcome
"2024-01-0.56,0.,, ",mostly2e-59d0-4d06-b7d0-eb2e2751b131,KnowledgeDomain:RealLife,-0.2,Hausa,2025-09-26 02:57:00,real_life
,mostly70-13a1-4ffb-b4d1-9bdc0fb330fb,KnowledgeDomain:RealLife,description,Yoruba,2024-09-14 23:54:00,"primary, "
Kinsight,mostly76-d5ce-4d75-b99b-7d91986e2b7f,KnowledgeDomain:RealLife,: ,Zulu,2025-09-26 02:57:00,location
scenario_language,mostly07-c632-484a-a0b3-7d481edf665f,KnowledgeDomain:RealLife,2025.,Shona,2024-09-05 02:15:00,}
finance,mostly3b-9cfb-47f4-b169-47e2f42eb28b,KnowledgeDomain:RealLife,solution_domain,Swahili,2025-01-27 18:43:00,neural_used ya.
transferable_applied},mostly1a-a2e8-4bf6-a4f2-19615e495d33,KnowledgeDomain:RealLife,Ukosefu_logic,Hausa,2024-07-16 10:26:00,", "
real_,mostlyd7-b86d-45e8-bf95-56c30e412a63,KnowledgeDomain:RealLife,S,Yoruba,2025-09-26 02:57:00,", "
neural,mostlyb2-47d2-4d2a-831b-64062444a618,KnowledgeDomain:RealLife,recorded: ,Amharic,2025-09-04 21:13:00,: 
neural_used,mostly53-b817-4736-a6e3-dc1a47a691fa,KnowledgeDomain:RealLife, {,Shona,2025-07-11 20:14:00,transferable_
I.,mostly9b-4486-438d-a263-8a67552b4da4,KnowledgeDomain:RealLife,", ",Hausa,2024-03-26 11:02:00,resources_applied
scenario_insight,mostly7e-a435-479a-8bc1-fce56e3cddcb,KnowledgeDomain:RealLife,symbolic_used,Hausa,2024-08-06 19:35:00,setting
: ,mostlyc1-00f7-4d2e-8f0b-740ae3a6541c,KnowledgeDomain:RealLife,solution,Amharic,2025-05-29 19:17:00,", "
"2025T, p wa yawa ",mostly47-7a09-46d4-83ef-8be607244bbb,KnowledgeDomain:RealLife,healthcare_: ,Shona,2025-09-26 02:57:00,B_insight
 ,mostly71-c3de-459d-87ec-c911b259bb35,KnowledgeDomain:RealLife,Ku,Shona,2025-02-12 18:57:00,"Ifatpta,0 ya n na m."
K yaT ya,mostly01-4a26-4f73-8682-c9f7fd71208c,KnowledgeDomain:RealLife,setting,Shona,2025-07-17 10:43:00,Ukosefu wao yasama yari
2025_language,mostly07-d035-4571-936e-1e75b0b056be,KnowledgeDomain:RealLife,,Zulu,2024-05-02 22:34:00,", "
Wa,mostlyd9-6a7a-459e-82f1-ef0fe7ce1044,KnowledgeDomain:RealLife,transferable_domain,Amharic,2024-05-24 00:14:00,rural.
"Sao wa mra, i",mostlyae-016e-4d4f-b8e8-b12b51894078,KnowledgeDomain:RealLife,symbolic_languagelanguage,Zulu,2024-06-02 16:36:00,If_logic
", ",mostly1f-db3a-47c6-9a17-40f965264401,KnowledgeDomain:RealLife,education ya.,Zulu,2025-01-10 19:43:00,challenge_faced
},mostly82-ad78-41a4-a41d-c270af2e11aa,KnowledgeDomain:RealLife,A ,Shona,2025-02-24 15:18:00,: 
: {0,mostlyf5-9fbf-424e-8202-c29bf1737419,KnowledgeDomain:RealLife,scenario_domain,Amharic,2024-01-17 03:43:00,"Mwau.5,. ku."
B_used,mostly3c-4ba4-4be3-8c7e-b0b3fe89f57c,KnowledgeDomain:RealLife,2024_at,Oromo,2024-06-09 19:57:00,: 
: ,mostly49-d0c4-4ecb-8f98-1324c7143035,KnowledgeDomain:RealLife,", ",Swahili,2025-03-05 03:47:00,
2024T a:00-_life,mostlyd5-1547-488d-874e-c7b0ee46c7d1,KnowledgeDomain:RealLife,setting,Oromo,2025-03-22 19:34:00,neural_insight
,mostlyd7-ed26-4028-8d98-03f8d04d430a,KnowledgeDomain:RealLife,", ",Zulu,2025-09-26 02:57:00, 
,mostlyc0-81ef-45c5-9175-3af5e511bc94,KnowledgeDomain:RealLife,If_embedding,Swahili,2024-07-22 08:52:00,setting_ 
U_,mostly12-36de-4cde-8fd0-19f8908eda3d,KnowledgeDomain:RealLife,solution_embeddinglanguage,Zulu,2025-04-11 21:15:00,challenge_applied
}} ,mostly28-a562-4ef2-b156-a1390e09a589,KnowledgeDomain:RealLife,", ",Amharic,2024-09-25 06:46:00,", "
"scenario, ",mostly3b-db59-49c1-9336-5e7b3582a6d7,KnowledgeDomain:RealLife,2025,Yoruba,2025-07-19 11:51:00,Mo
2025 ,mostly27-52c6-4e2f-9dd6-92e7ab2944e1,KnowledgeDomain:RealLife,:00,Zulu,2025-08-24 08:16:00,"A naT uku yas ya m wa mtta, na u yaarsi wa na sha u wao watazi kwad wa ka."
