description,id,labels,location,primary_language,recorded_at,symbolic_logic
,mostly3c-9b2c-4330-8cdf-e2611c064805,KnowledgeDomain:Ethics,scenario_framework,Oromo,2025-08-20 03:26:00,N
"-.305,-0.515T.,0.19270276,-0.7,2",mostly2c-d7bd-41f3-bbae-7cfcda505db1,KnowledgeDomain:Ethics,wisdom_logic,Shona,2024-10-03 10:39:00,: 
,mostlyb0-37f5-473e-b10a-ce34b7f20dbd,KnowledgeDomain:Ethics,: {,Shona,2024-05-19 01:46:00,cultural_framework
intergenerational ,mostly21-37f7-4bf0-bbaa-1945abbca7e1,KnowledgeDomain:Ethics,: ,Yoruba,2024-05-14 20:52:00,
: ,mostly3a-5565-4d8a-865b-23a293c0d93e,KnowledgeDomain:Ethics,cultural_embedding  and,Shona,2024-08-30 15:33:00,Ndị00
"K_at, ",mostly54-0c05-4524-ad5f-6d122550a6e8,KnowledgeDomain:Ethics,", ",Igbo,2024-07-26 06:50:00,", "
}} {,mostly20-f06c-4924-9978-4dccdbeec557,KnowledgeDomain:Ethics,2024 {,Zulu,2025-07-08 15:04:00,stakeholders
",",mostly6e-446f-4f3c-968c-39296494017c,KnowledgeDomain:Ethics,"ethical_principle_, ",Igbo,2025-04-13 22:36:00,"-018-470,"
"_a,",mostly1c-9075-4db8-a6bc-c66d39b3d9c2,KnowledgeDomain:Ethics,traditional ,Amharic,2024-07-24 06:14:00,ethics
ethical,mostlyd2-389f-43fc-8e6e-dd0aedf11b12,KnowledgeDomain:Ethics,", ",Shona,2025-05-13 07:48:00,primary_type
recordeds,mostlyec-f80a-4984-ba1d-1f363eb17e19,KnowledgeDomain:Ethics,"Earso,anay slaanas",Yoruba,2024-08-23 23:31:00,neural_logic
,mostlye6-3715-42fe-b7c0-7a3792f9bb0a,KnowledgeDomain:Ethics,primary_logic,Swahili,2024-04-05 21:27:00,ethics
I{,mostly8c-3d5a-40c0-b713-3745ed8b182c,KnowledgeDomain:Ethics,location,Amharic,2024-03-16 03:38:00,modern_framework
C,mostly57-d381-4f80-aad9-b86537709192,KnowledgeDomain:Ethics,: ,Shona,2024-09-13 03:11:00,ethical_tension
,mostly60-2364-4314-8a77-3c0771e22d69,KnowledgeDomain:Ethics,recorded}_teaching,Amharic,2025-01-13 17:40:00,primary_teaching
", ",mostly4f-4480-4471-bc6e-7a34b61c4db3,KnowledgeDomain:Ethics,W,Yoruba,2024-03-23 17:27:00,2025 m
{,mostly60-3ff8-4b66-a2c9-e7fdfc28476b,KnowledgeDomain:Ethics,wisdom na,Igbo,2025-07-01 04:26:00,
scenario_ ,mostly2b-ba49-47ba-858c-6a598d4ff6b2,KnowledgeDomain:Ethics,primary_demonstrated,Amharic,2024-01-29 16:30:00,: 
}_framework,mostly13-c42d-4c4d-85d0-097e6996f052,KnowledgeDomain:Ethics,,Zulu,2024-10-02 06:19:00,
"symbolic-.64,1.3",mostly4d-6b29-442b-b2f3-eec5e944ca28,KnowledgeDomain:Ethics,principle_embedding,Shona,2024-07-06 06:01:00,"C, "
M ,mostly98-9c3b-48b3-8ded-a1ddb7582086,KnowledgeDomain:Ethics,: ,Hausa,2024-02-04 22:14:00,symbolic_
primary,mostly1d-9207-414b-9084-bb3b0c81be9a,KnowledgeDomain:Ethics,description,Swahili,2024-03-28 04:03:00,principle
", ",mostly06-1b4b-4a19-8799-8a6c97de79bf,KnowledgeDomain:Ethics,", ",Swahili,2024-02-28 14:17:00,: 
stakeholders_demonstrated,mostly0b-3925-40c1-830d-5c69dc4d6111,KnowledgeDomain:Ethics,Oromo,Oromo,2025-01-10 22:14:00,M
recorded_embedding,mostly3d-eae1-453a-a7cd-a0e6fe8d343c,KnowledgeDomain:Ethics,recorded_ethics,Yoruba,2024-05-13 15:21:00,"-0.93:--0007.4808-T,-0.13323,_demonstrated."
: ,mostly72-72f2-46aa-8bc7-1530708e195d,KnowledgeDomain:Ethics,{primaryframework_,Hausa,2024-07-29 16:11:00,modern_domain
", ",mostly7c-784e-46f2-96c4-45fdbdd7cedc,KnowledgeDomain:Ethics,traditional,Oromo,2024-09-13 12:50:00,primary_logic
Ian wak wa moi na d,mostlyc3-d82b-461d-8bf4-10b371100efb,KnowledgeDomain:Ethics,: ,Swahili,2024-02-04 09:46:00,}_ 
ethical_language,mostly82-74a2-4376-9e94-09f16a06bcb3,KnowledgeDomain:Ethics,: ,Yoruba,2024-04-02 03:18:00,"--.619002,0..876, "
primary ,mostlyaf-4d9b-4556-b219-544ad66edf86,KnowledgeDomain:Ethics,: ,Igbo,2024-11-06 04:36:00,wisdom_ {
ethical_: ,mostlyc2-74b6-449d-8298-e191ae22f2a3,KnowledgeDomain:Ethics,-,Igbo,2024-07-15 11:34:00,ethical__logic
Nraa fi bren m,mostlyc2-58b8-473b-8039-c6e533d28bc6,KnowledgeDomain:Ethics,ethics,Igbo,2024-08-06 06:39:00,: 
Matl,mostly54-50c8-489d-85d1-97877173c3dd,KnowledgeDomain:Ethics,2024,Shona,2025-02-05 04:44:00,{
_framework,mostly01-7d61-4e31-88a9-1d6fe346e68a,KnowledgeDomain:Ethics,,Igbo,2024-04-02 11:04:00,scenario_tension
2025,mostlyda-67ce-4829-8b2e-1959e72a9116,KnowledgeDomain:Ethics,Onaryi h b mn ms ieiuf,Amharic,2024-09-09 18:21:00,M
location,mostlyc3-5c83-44a2-802d-40ae3c2a2fd6,KnowledgeDomain:Ethics,cultural_at,Shona,2024-08-13 21:31:00,: 
,mostly8c-d6fb-42d7-b482-591b7ffa3e00,KnowledgeDomain:Ethics,primary_domain,Yoruba,2025-03-24 06:46:00,T00-: 
integrity_framework,mostly08-f83d-4d94-94cc-63550c0260eb,KnowledgeDomain:Ethics,", ",Amharic,2024-11-18 09:41:00,_framework
_embeddinge,mostly63-b527-4c54-8a75-de84192c0790,KnowledgeDomain:Ethics,primary_logic,Oromo,2025-01-08 13:23:00,empathy_
2024,mostlyff-2630-4b0a-b470-914e5168778f,KnowledgeDomain:Ethics,integrity,Yoruba,2024-07-17 13:11:00,principle_embedding
neural_domain,mostly85-4cb8-44a4-819c-9dc8c16ece26,KnowledgeDomain:Ethics,", {inት and ne ku",Shona,2025-03-31 00:26:00,}_framework
scenario_teaching,mostlyc0-5206-4d8a-b8bf-7fedb5b1e1a1,KnowledgeDomain:Ethics,E,Zulu,2024-05-20 11:09:00,wisdom_demonstrated
description_teaching,mostly1f-f48d-48eb-a3fc-b2491cb400be,KnowledgeDomain:Ethics,", ",Yoruba,2024-02-29 07:49:00,descriptionae a naanlcath andenaanakiname n 
resolution,mostly82-0686-4055-be4d-9ec0b953e180,KnowledgeDomain:Ethics,Addis-,Hausa,2024-01-09 13:26:00,: 
ethics,mostlyfb-cfb9-48b9-a951-00b56db10e7c,KnowledgeDomain:Ethics,ethics1,Swahili,2024-04-12 04:53:00,",0.95,"
},mostly02-8278-4636-85d5-0622ca1dc686,KnowledgeDomain:Ethics,principleal,Swahili,2024-04-18 06:48:00,", "
ethical__domain,mostly13-b9b3-4192-852d-c447741e11a4,KnowledgeDomain:Ethics,wisdomat,Igbo,2025-09-19 17:23:00,: 
"-09.49,",mostly10-566e-4e19-860f-416a4dddb4cd,KnowledgeDomain:Ethics,":--, ",Swahili,2024-11-13 13:00:00,:-
", ",mostly64-00f0-45f9-8886-2639b5caf2e3,KnowledgeDomain:Ethics,},Hausa,2024-02-03 19:14:00,"O_ naiatanl, {"
ethical_,mostlycd-4633-4d6f-ba41-8ae9791478d5,KnowledgeDomain:Ethics,Ku_teaching,Swahili,2024-08-30 04:25:00,"Cc.,-0.7T"
Addis a:}cs,mostly64-7caf-4d9f-a833-4012ad744938,KnowledgeDomain:Ethics,"Oromoan,-17.366,-1.9,-0.08,0-1235., ",Amharic,2025-02-28 04:51:00,_tension
